seqnames	start	end	width	strand	name	chromROM	other_name	fid	chromBY	startn	endn	startnSY	endnSY	chromSY	chr	startsc1	endsc1	othernames	status	newname	rif1_Hafner	rif1RBM	fkh1fkh2_Knott	ctf19_Natsume
CP026290.1	499157	500860	1704	+	Likely_chrXVI_21	chrXVI	ARSXVI_500	787	CP026290.1	499157	500860	506509	508212	CP029160.1	chr16	498853	500557	NA	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	511923	512243	321	+	ARS1621	chrXVI	ARS1621	788	CP026290.1	511923	512243	519275	519595	CP029160.1	chr16	511619	511940	proARS1621	Confirmed	ARS1621	null	null	act	null
CP026290.1	552707	554590	1884	+	Likely_chrXVI_22	chrXVI	ARSXVI_553	789	CP026290.1	552707	554590	560063	561946	CP029160.1	chr16	552403	554287	NA	Likely	Likely_chrXVI	NA	NA	rep	act
CP026290.1	556437	563435	6999	+	Likely_chrXVI_23	chrXVI	ARSXVI_560	790	CP026290.1	556848	563435	563611	570027	CP029160.1	chr16	556133	563133	NA	Likely	Likely_chrXVI	NA	NA	NA	act
CP026290.1	564125	564363	239	+	ARS1622	chrXVI	ARS1622	791	CP026290.1	564125	564363	570717	570955	CP029160.1	chr16	563822	564061	proARS1622	Confirmed	ARS1622	null	NA	rep	act
CP026290.1	565349	565591	243	+	ARS1622.5	chrXVI	ARS1622.5	792	CP026290.1	565349	565591	571941	572183	CP029160.1	chr16	565046	565289	ARS1634	Confirmed	ARS1622.5	null	NA	NA	act
CP026290.1	568676	569829	1154	+	Dubious_chrXVI_10	chrXVI	NA	793	CP026290.1	568676	569829	575268	576421	CP029160.1	chr16	568373	569527	NA	Dubious	Dubious_chrXVI	NA	NA	NA	act
CP026290.1	584341	584789	449	+	ARS1622.7	chrXVI	ARS1622.7	794	CP026290.1	584341	584789	590933	591381	CP029160.1	chr16	584037	584486	NA	Confirmed	ARS1622.7	NA	NA	rep	null
CP026290.1	588917	589740	824	+	Dubious_chrXVI_11	chrXVI	NA	795	CP026290.1	588917	589740	595509	596332	CP029160.1	chr16	588613	589437	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	600117	601316	1200	+	Dubious_chrXVI_12	chrXVI	NA	796	CP026290.1	600117	601316	606709	607908	CP029160.1	chr16	599813	601013	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	608778	609977	1200	+	Dubious_chrXVI_13	chrXVI	NA	797	CP026290.1	608778	609977	615369	616568	CP029160.1	chr16	608474	609674	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	620196	621395	1200	+	Dubious_chrXVI_14	chrXVI	NA	798	CP026290.1	620196	621395	626787	627986	CP029160.1	chr16	619892	621092	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	634172	634420	249	+	ARS1623	chrXVI	ARS1623	799	CP026290.1	634172	634420	640763	641011	CP029160.1	chr16	633868	634117	proARS1623	Confirmed	ARS1623	null	rep	act	null
CP026290.1	649304	657303	8000	+	Dubious_chrXVI_15	chrXVI	NA	800	CP026290.1	649304	657303	655895	663894	CP029160.1	chr16	649000	657000	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	684686	684934	249	+	ARS1624	chrXVI	ARS1624	801	CP026290.1	684686	684934	691278	691526	CP029160.1	chr16	684383	684632	proARS1624	Confirmed	ARS1624	null	null	null	null
CP026290.1	687436	694435	7000	+	Likely_chrXVI_24	chrXVI	ARSXVI_691	802	CP026290.1	687436	694435	694028	701027	CP029160.1	chr16	687133	694133	NA	Likely	Likely_chrXVI	null	null	NA	null
CP026290.1	695735	695983	249	+	ARS1625	chrXVI	ARS1625	803	CP026290.1	695735	695983	702327	702575	CP029160.1	chr16	695432	695681	proARS1625	Confirmed	ARS1625	NA	NA	rep	null
CP026290.1	701064	702232	1169	+	Dubious_chrXVI_16	chrXVI	NA	804	CP026290.1	701064	702232	707656	708824	CP029160.1	chr16	700763	701932	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	728692	729505	814	+	Likely_chrXVI_25	chrXVI	ARSXVI_729	805	CP026290.1	728692	729505	735284	736097	CP029160.1	chr16	728393	729207	NA	Likely	Likely_chrXVI	NA	null	null	null
CP026290.1	749393	749639	247	+	ARS1626	chrXVI	ARS1626	806	CP026290.1	749393	749639	755985	756231	CP029160.1	chr16	749094	749341	proARS1626	Confirmed	ARS1626	NA	NA	null	null
CP026290.1	777220	777450	231	+	ARS1626.5	chrXVI	ARS1626.5	807	CP026290.1	777220	777450	783812	784042	CP029160.1	chr16	776921	777152	ARS1635	Confirmed	ARS1626.5	null	null	act	null
CP026290.1	819454	819693	240	+	ARS1627	chrXVI	ARS1627	808	CP026290.1	819454	819693	826045	826284	CP029160.1	chr16	819153	819393	proARS1627	Confirmed	ARS1627	null	null	null	null
CP026290.1	823293	825686	2394	+	Likely_chrXVI_26	chrXVI	ARSXVI_824	809	CP026290.1	823293	825686	829885	832278	CP029160.1	chr16	822993	825387	NA	Likely	Likely_chrXVI	null	null	NA	null
CP026290.1	842946	843193	248	+	ARS1628	chrXVI	ARS1628	810	CP026290.1	842946	843193	849538	849785	CP029160.1	chr16	842646	842894	proARS1628	Confirmed	ARS1628	act	null	null	null
CP026290.1	850307	851423	1117	+	Likely_chrXVI_27	chrXVI	proARS1629	811	CP026290.1	850307	851423	856899	858015	CP029160.1	chr16	850007	851124	proARS1629	Likely	Likely_chrXVI	act	null	NA	null
CP026290.1	863602	864965	1364	+	Likely_chrXVI_28	chrXVI	ARSXVI_864	812	CP026290.1	863602	864965	870195	871558	CP029160.1	chr16	863303	864667	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	865486	880484	14999	+	Dubious_chrXVI_17	chrXVI	NA	813	CP026290.1	865486	880484	872079	887077	CP029160.1	chr16	865187	880187	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	881152	881399	248	+	ARS1630	chrXVI	ARS1630	814	CP026290.1	881152	881399	887745	887992	CP029160.1	chr16	880854	881102	proARS1630	Confirmed	ARS1630	null	null	null	null
CP026290.1	902499	917498	15000	+	Dubious_chrXVI_18	chrXVI	ARSXVI910	815	CP026290.1	902499	917498	909097	924095	CP029160.1	chr16	902206	917206	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	930018	930727	710	+	Likely_chrXVI_29	chrXVI	ARSXVI_930	816	CP026290.1	930018	930727	936615	937324	CP029160.1	chr16	929725	930435	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	933269	933515	247	+	ARS1631	chrXVI	ARS1631	817	CP026290.1	933269	933515	939866	940112	CP029160.1	chr16	932976	933223	proARS1631	Confirmed	ARS1631	NA	NA	null	null
CP026290.1	941216	943449	2234	+	Likely_chrXVI_30	chrXVI	proARS1632	818	CP026290.1	941216	942256	947813	948853	CP029160.1	chr16	940923	943157	proARS1632	Likely	Likely_chrXVI	NA	NA	act	null
NA	NA	NA	NA	NA	Dubious_chrXVI_1	chrXVI	NA	NA	NA	NA	NA	NA	NA	NA	chr16	23	2150	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXVI_31	chrXVI	NA	NA	NA	NA	NA	NA	NA	NA	chr16	946803	947997	NA	Likely	Likely_chrXVI	NA	NA	NA	null
